Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,DCF Version,Gene Name,Mouse Name,Mouse,Genotype,Sex,Birth Date,Assay Date,Age In Weeks,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,-,,-,,-,,-,,-,,-,,-,,-,Mouse Status,X Ray Equipment Name,X Ray Equipment Manufacturer,X Ray Equipment Model,Level Used,Core Strain,Full Strain
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130121,MGP Select,V2,Coq4,MCZX71.2g,M01390603,+/+,Female,2013-01-21,2013-04-29,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130121,MGP Select,V2,Coq4,MCZX73.2b,M01390606,+/+,Female,2013-01-21,2013-04-29,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130121,MGP Select,V2,Coq4,MCZX71.2e,M01390601,+/+,Female,2013-01-21,2013-04-29,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130121,MGP Select,V2,Coq4,MCZX71.2c,M01390599,+/+,Female,2013-01-21,2013-04-29,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWE,Dctn1 Knockout 1 EPD0359_3_B11 #3,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121227,MGP Select,V2,Dctn1,MDWE39.1c,M01363694,+/+,Female,2012-12-27,2013-04-04,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX66.1j,M01083003,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX63.1h,M01082993,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(43.75%);C57BL/6NTac(56.25%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX63.1f,M01082991,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(43.75%);C57BL/6NTac(56.25%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX67.1d,M01083007,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX66.1e,M01082998,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX66.1i,M01083002,+/+,Female,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MDUH,Trpc2 Knockout 1 EPD0438_6_A01 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120229,MGP Select,V2,Trpc2,MDUH26.2g,M01093072,+/+,Female,2012-03-01,2012-06-07,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAST,Fam134c tm2a(EUCOMM)Wtsi,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Fam134c,MAST70.2b,M01039088,+/+,Female,2012-01-05,2012-04-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MAST,Fam134c tm2a(EUCOMM)Wtsi,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Fam134c,MAST70.2c,M01039089,+/+,Female,2012-01-05,2012-04-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MCEC,Vangl1 Knockout First EPD0164_3_G07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Vangl1,MCEC71.1f,M01038355,+/+,Female,2012-01-05,2012-04-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCEC,Vangl1 Knockout First EPD0164_3_G07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Vangl1,MCEC71.1d,M01038353,+/+,Female,2012-01-05,2012-04-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCEC,Vangl1 Knockout First EPD0164_3_G07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Vangl1,MCEC71.1e,M01038354,+/+,Female,2012-01-05,2012-04-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MDVT,Jhdm1d Knockout 1 EPD0372_1_B06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120310,MGP Select,V2,Jhdm1d,MDVT19.1c,M01095447,+/+,Female,2012-03-08,2012-06-14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120111,MGP Select,V2,Egfr,MCUB58.3e,M01041137,+/+,Female,2012-01-11,2012-04-18,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120111,MGP Select,V2,Egfr,MCUB58.3g,M01041139,+/+,Female,2012-01-11,2012-04-18,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120111,MGP Select,V2,Egfr,MCUB58.3h,M01041140,+/+,Female,2012-01-11,2012-04-18,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCVN,Sec23a Knockout 1 EPD0072_1_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120117,MGP Select,V2,Sec23a,MCVN46.2d,M01038317,+/+,Female,2012-01-16,2012-04-23,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCVN,Sec23a Knockout 1 EPD0072_1_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120117,MGP Select,V2,Sec23a,MCVN46.2f,M01038319,+/+,Female,2012-01-16,2012-04-23,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCVN,Sec23a Knockout 1 EPD0072_1_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120117,MGP Select,V2,Sec23a,MCVN46.2e,M01038318,+/+,Female,2012-01-16,2012-04-23,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCVN,Sec23a Knockout 1 EPD0072_1_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120125,MGP Select,V2,Sec23a,MCVN47.2b,M01049597,+/+,Female,2012-01-24,2012-05-01,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCVN,Sec23a Knockout 1 EPD0072_1_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120125,MGP Select,V2,Sec23a,MCVN47.2e,M01049600,+/+,Female,2012-01-24,2012-05-01,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCSS,Sar1b Knockout 1 EPD0113_3_C11 (2nd injection),C57BL/6N;C57BL/6NTac,B6N MGP Select 20111128,MGP Select,V2,Sar1b,MCSS100.1c,M00997649,+/+,Female,2011-11-28,2012-03-05,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCPL,Tsga14 Knockout 1 EPD0089_4_B05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111128,MGP Select,V2,Tsga14,MCPL77.1b,M00997702,+/+,Female,2011-11-28,2012-03-05,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCEC,Vangl1 Knockout First EPD0164_3_G07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120310,MGP Select,V2,Vangl1,MCEC67.3d,M01095070,+/+,Female,2012-03-08,2012-06-14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCEC,Vangl1 Knockout First EPD0164_3_G07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120310,MGP Select,V2,Vangl1,MCEC67.3c,M01095069,+/+,Female,2012-03-08,2012-06-14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAYP,Atg16l1 Knockout 1 EPD0102_2_A02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Atg16l1,MAYP83.1c,M01006269,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(7.8125%);C57BL/6NTac(92.1875%)
MAYP,Atg16l1 Knockout 1 EPD0102_2_A02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Atg16l1,MAYP83.1d,M01006270,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(7.8125%);C57BL/6NTac(92.1875%)
MDLW,Rpgrip1l Knockout 1 EPD0373_5_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Rpgrip1l,MDLW32.1c,M01009049,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAYP,Atg16l1 Knockout 1 EPD0102_2_A02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Atg16l1,MAYP83.1g,M01006273,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(7.8125%);C57BL/6NTac(92.1875%)
MDLW,Rpgrip1l Knockout 1 EPD0373_5_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Rpgrip1l,MDLW33.1c,M01009054,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLW,Rpgrip1l Knockout 1 EPD0373_5_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Rpgrip1l,MDLW32.1e,M01009051,+/+,Female,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDKB,Lix1l Knockout 1 EPD0371_6_D10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120210,MGP Select,V2,Lix1l,MDKB26.3g,M01065787,+/+,Female,2012-02-08,2012-05-16,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDKB,Lix1l Knockout 1 EPD0371_6_D10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120210,MGP Select,V2,Lix1l,MDKB26.3j,M01065790,+/+,Female,2012-02-08,2012-05-16,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDAH,Ripk4 Knockout 1 EPD0521_3_G01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ripk4,MDAH43.2b,M01013504,+/+,Female,2011-12-13,2012-03-20,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWU,Pth2r Knockout 2 EPD0108_2_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Pth2r,MDWU21.2g,M01070422,+/+,Female,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDAH,Ripk4 Knockout 1 EPD0521_3_G01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ripk4,MDAH43.2c,M01013505,+/+,Female,2011-12-13,2012-03-20,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWU,Pth2r Knockout 2 EPD0108_2_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Pth2r,MDWU21.2f,M01070421,+/+,Female,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWU,Pth2r Knockout 2 EPD0108_2_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Pth2r,MDWU21.2e,M01070420,+/+,Female,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLX,Dlg2 Knockout 1 EPD0635_5_E12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120319,MGP Select,V2,Dlg2,MDLX25.1f,M01105195,+/+,Female,2012-03-20,2012-06-26,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFHR,Zfp791 tm1a(KOMP)Wtsi EPD0729_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130311,MGP Select,V2,Zfp791,MFHR19.3e,M01434612,+/+,Female,2013-03-10,2013-06-18,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFHR,Zfp791 tm1a(KOMP)Wtsi EPD0729_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130311,MGP Select,V2,Zfp791,MFHR19.3f,M01434613,+/+,Female,2013-03-10,2013-06-18,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFHR,Zfp791 tm1a(KOMP)Wtsi EPD0729_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130311,MGP Select,V2,Zfp791,MFHR19.3g,M01434614,+/+,Female,2013-03-10,2013-06-18,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB64.1f,M01114599,+/+,Female,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB64.1g,M01114600,+/+,Female,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB64.1h,M01114601,+/+,Female,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB65.1g,M01114592,+/+,Female,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
